Company_ID,Industry,Years_in_Business,Annual_Revenue_M,Website_Visits_30d,Whitepaper_Downloads,Credit_Score_Proxy,Prior_Amex_Relationship,Converted
9816,Manufacturing,16,37.32,13,0,699,0,0
9817,Retail,21,3.84,7,0,714,0,0
9818,Tech,15,8.79,4,0,654,0,0
9819,Consulting,24,41.16,3,0,701,0,0
9820,Consulting,2,17.07,4,0,603,0,0
9821,Retail,14,35.44,5,1,698,0,0
9822,Healthcare,3,35.14,6,0,749,0,0
9823,Healthcare,22,49.69,4,0,707,0,0
9824,Tech,23,23.76,6,1,660,0,0
9825,Healthcare,4,37.02,1,2,693,0,1
9826,Retail,1,2.91,3,0,705,0,0
9827,Tech,23,23.4,3,1,710,1,0
9828,Manufacturing,9,9.74,11,0,728,0,0
9829,Healthcare,17,42.11,11,0,678,0,1
9830,Healthcare,14,42.08,6,1,666,1,0
9831,Tech,17,12.2,3,0,701,0,0
9832,Consulting,1,16.26,7,0,703,1,1
9833,Healthcare,10,35.27,4,0,730,0,1
9834,Retail,23,37.04,9,1,698,0,0
9835,Healthcare,16,33.05,5,0,695,0,0
9836,Manufacturing,19,49.84,7,0,682,0,0
9837,Healthcare,24,43.5,4,0,729,0,0
9838,Consulting,3,21.14,5,0,761,0,0
9839,Healthcare,12,16.69,6,1,705,0,1
9840,Tech,3,30.04,3,1,646,0,0
9841,Healthcare,15,40.97,3,1,761,0,0
9842,Consulting,17,24.03,4,0,713,0,0
9843,Tech,18,37.02,3,0,746,0,0
9844,Retail,7,1.45,2,1,722,1,0
9845,Tech,19,46.33,3,0,647,0,1
9846,Manufacturing,7,38.8,7,0,711,1,0
9847,Tech,5,20.01,11,1,736,0,0
9848,Retail,8,19.51,4,0,765,1,0
9849,Healthcare,21,5.59,1,0,753,0,0
9850,Tech,16,40.9,4,0,674,0,0
9851,Tech,16,38.55,6,1,717,0,0
9852,Tech,19,31.7,3,2,728,0,1
9853,Tech,15,5.52,5,0,602,0,0
9854,Retail,7,13.49,4,0,691,0,0
9855,Consulting,5,23.22,10,0,730,0,1
9856,Consulting,23,13.67,4,0,674,0,1
9857,Tech,11,21.98,7,0,764,0,0
9858,Retail,10,11.68,5,0,768,0,0
9859,Retail,21,17.81,6,1,712,0,0
9860,Tech,23,32.79,3,0,630,0,0
9861,Manufacturing,9,44.67,6,0,698,0,0
9862,Tech,1,19.56,6,0,713,0,0
9863,Manufacturing,20,34.75,5,0,752,0,1
9864,Tech,1,7.17,7,0,707,0,0
9865,Manufacturing,8,27.27,6,0,713,0,0
9866,Manufacturing,3,46.12,7,1,735,0,1
9867,Tech,2,1.88,8,0,759,0,0
9868,Manufacturing,4,13.74,3,1,664,1,0
9869,Healthcare,19,7.06,6,0,847,0,0
9870,Consulting,11,26.89,0,0,664,0,0
9871,Retail,5,34.14,4,0,757,0,0
9872,Manufacturing,24,3.36,7,1,725,0,0
9873,Manufacturing,10,3.98,3,0,615,0,0
9874,Retail,24,43.55,3,0,690,0,0
9875,Manufacturing,23,23.08,7,0,717,1,0
9876,Retail,8,23.42,4,2,704,0,0
9877,Tech,13,47.26,3,0,743,0,1
9878,Healthcare,5,16.35,3,0,588,1,0
9879,Healthcare,12,44.9,3,0,600,0,1
9880,Consulting,13,48.73,7,0,705,0,0
9881,Manufacturing,22,12.46,5,1,684,0,0
9882,Consulting,8,25.94,5,2,679,0,0
9883,Tech,15,26.95,8,0,758,0,0
9884,Healthcare,13,43.38,6,0,682,0,0
9885,Tech,1,15.54,4,0,679,0,0
9886,Tech,22,40.0,6,0,810,1,1
9887,Manufacturing,6,48.56,6,0,631,0,1
9888,Tech,11,42.1,7,0,713,0,0
9889,Healthcare,13,45.5,7,0,732,0,1
9890,Consulting,21,35.56,7,0,695,0,0
9891,Healthcare,20,45.25,8,0,720,0,0
9892,Manufacturing,1,8.66,4,2,663,0,0
9893,Healthcare,11,35.76,4,2,666,0,0
9894,Retail,11,36.73,7,0,662,0,0
9895,Consulting,8,22.24,4,0,654,0,0
9896,Retail,22,4.45,5,0,717,0,0
9897,Retail,3,31.31,0,0,623,0,0
9898,Manufacturing,19,3.07,5,0,627,0,0
9899,Tech,12,19.43,6,0,603,0,0
9900,Retail,6,19.99,7,2,676,0,1
9901,Healthcare,23,49.95,6,0,744,0,0
9902,Tech,8,15.34,6,0,664,0,0
9903,Healthcare,5,41.11,4,0,711,0,0
9904,Healthcare,10,3.13,2,0,692,0,0
9905,Tech,22,26.72,5,0,794,0,0
9906,Tech,16,27.07,5,0,674,0,0
9907,Healthcare,12,31.62,4,0,773,0,0
9908,Manufacturing,17,40.6,4,2,716,0,0
9909,Consulting,6,38.22,5,0,716,0,0
9910,Consulting,9,38.17,6,2,711,1,0
9911,Manufacturing,10,21.9,2,1,798,0,0
9912,Tech,20,36.51,4,0,791,1,0
9913,Healthcare,14,24.82,5,0,703,0,0
9914,Consulting,14,3.81,6,0,694,0,0
9915,Healthcare,17,44.56,5,0,626,0,0
9916,Manufacturing,16,44.56,2,0,695,0,0
9917,Healthcare,4,16.48,7,0,794,0,0
9918,Manufacturing,2,45.74,7,0,761,1,0
9919,Tech,16,38.02,7,0,715,1,0
9920,Manufacturing,1,20.34,4,0,621,0,0
9921,Manufacturing,3,16.91,5,0,686,1,0
9922,Consulting,23,48.77,2,2,642,0,0
9923,Healthcare,11,35.78,7,0,666,1,0
9924,Consulting,16,19.25,3,0,674,0,0
9925,Retail,18,32.28,2,1,729,0,0
9926,Manufacturing,15,28.79,5,1,754,0,1
9927,Retail,9,26.46,5,0,724,0,0
9928,Consulting,12,32.41,2,0,721,0,0
9929,Healthcare,18,27.11,5,0,770,0,1
9930,Consulting,5,32.91,7,0,669,0,0
9931,Healthcare,24,45.42,4,0,655,0,0
9932,Healthcare,8,49.67,6,0,741,1,0
9933,Tech,3,35.61,7,0,723,0,0
9934,Manufacturing,2,46.43,4,0,710,1,0
9935,Consulting,19,42.99,4,1,643,0,0
9936,Healthcare,8,15.1,4,0,760,0,0
9937,Consulting,2,46.68,4,1,734,1,0
9938,Consulting,19,4.01,6,1,784,0,0
9939,Healthcare,1,16.83,8,0,668,0,0
9940,Retail,22,32.18,6,0,741,0,1
9941,Manufacturing,13,26.58,8,1,688,0,0
9942,Manufacturing,23,27.35,5,1,640,1,1
9943,Tech,20,39.85,4,0,660,0,0
9944,Tech,17,10.14,5,2,712,0,0
9945,Tech,3,49.11,3,0,663,0,0
9946,Manufacturing,9,22.15,6,1,673,0,0
9947,Retail,5,47.52,7,0,737,0,0
9948,Manufacturing,6,19.46,2,0,749,0,0
9949,Manufacturing,4,30.29,3,2,667,0,0
9950,Manufacturing,17,22.79,4,0,811,0,0
9951,Manufacturing,21,33.96,2,0,746,0,1
9952,Retail,21,9.59,5,0,559,0,0
9953,Tech,21,20.33,1,1,718,0,0
9954,Consulting,16,3.88,3,0,761,1,0
9955,Tech,16,30.11,2,1,657,0,0
9956,Tech,22,48.15,6,1,744,0,0
9957,Consulting,11,2.77,3,0,813,0,0
9958,Manufacturing,2,33.15,3,0,680,0,1
9959,Retail,17,38.87,7,0,710,0,0
9960,Retail,15,11.05,9,0,601,1,0
9961,Tech,18,14.02,2,1,720,0,1
9962,Consulting,10,10.48,4,0,762,0,0
9963,Healthcare,6,15.22,5,0,770,0,0
9964,Manufacturing,21,5.95,7,0,598,0,0
9965,Tech,16,18.83,5,0,766,1,0
9966,Retail,5,18.76,5,0,725,1,0
9967,Consulting,12,40.46,4,1,731,0,0
9968,Consulting,6,40.15,3,1,739,0,0
9969,Tech,14,39.94,8,0,701,0,0
9970,Healthcare,23,28.57,6,0,683,1,1
9971,Retail,16,16.63,10,0,793,0,0
9972,Tech,7,20.84,8,0,615,1,0
9973,Healthcare,2,16.23,4,0,779,0,0
9974,Consulting,6,29.31,4,2,772,0,0
9975,Manufacturing,9,46.93,6,0,664,1,0
9976,Retail,7,14.58,7,1,599,1,1
9977,Retail,2,23.21,5,2,698,0,0
9978,Healthcare,19,32.93,4,0,706,1,0
9979,Tech,8,42.31,8,0,641,0,0
9980,Consulting,11,13.04,8,0,583,0,0
9981,Healthcare,4,14.37,8,0,672,0,0
9982,Manufacturing,16,44.32,9,0,612,0,1
9983,Manufacturing,18,4.47,5,0,682,0,0
9984,Manufacturing,13,30.47,2,0,688,0,0
9985,Healthcare,5,43.09,5,0,718,0,0
9986,Consulting,2,46.13,2,0,692,0,0
9987,Retail,11,1.13,8,1,753,0,0
9988,Tech,1,18.8,2,0,634,0,0
9989,Retail,13,13.23,6,1,719,0,0
9990,Consulting,5,28.62,1,0,692,0,0
9991,Retail,18,31.83,11,1,760,0,0
9992,Healthcare,14,49.99,4,0,683,1,0
9993,Manufacturing,13,25.88,6,2,746,0,1
9994,Consulting,7,27.8,4,2,708,0,0
9995,Consulting,8,21.01,10,0,684,1,0
9996,Retail,18,7.81,5,0,636,1,0
9997,Healthcare,7,15.51,2,1,649,1,0
9998,Retail,20,12.73,1,0,690,1,0
9999,Retail,17,40.16,7,0,692,0,0
10000,Consulting,16,27.52,3,0,725,0,0
10001,Retail,11,15.16,6,2,761,0,0
10002,Manufacturing,19,24.71,6,2,782,0,0
10003,Retail,1,11.33,6,0,720,1,0
10004,Manufacturing,21,9.66,5,0,624,0,0
10005,Consulting,8,43.07,8,0,656,0,0
10006,Healthcare,1,47.27,4,0,650,0,0
10007,Manufacturing,9,4.46,4,0,607,0,0
10008,Healthcare,19,38.36,4,0,807,0,0
10009,Healthcare,21,22.94,6,0,606,0,0
10010,Manufacturing,9,19.75,6,0,632,0,0
10011,Consulting,21,34.63,11,1,658,0,1
10012,Tech,10,13.68,7,2,747,0,1
10013,Healthcare,24,1.52,2,0,736,0,0
10014,Healthcare,23,11.09,4,0,612,1,0
10015,Consulting,11,9.65,9,0,649,1,1
10016,Consulting,1,2.19,2,0,688,0,0
10017,Retail,20,16.41,5,0,634,0,0
10018,Consulting,8,23.99,6,0,736,1,1
10019,Healthcare,20,36.92,8,0,573,0,0
10020,Manufacturing,12,16.62,6,0,741,0,0
10021,Tech,1,10.13,4,0,729,0,0
10022,Retail,10,11.92,4,0,724,1,0
10023,Manufacturing,4,44.61,2,0,682,0,1
10024,Tech,15,10.63,5,0,783,0,0
10025,Tech,19,44.02,5,0,614,0,0
10026,Tech,6,22.63,11,0,617,1,0
10027,Manufacturing,5,46.75,5,1,819,0,1
10028,Retail,5,20.7,3,1,701,1,0
10029,Retail,18,9.3,6,0,758,0,1
10030,Tech,3,27.68,6,0,655,0,0
10031,Manufacturing,22,29.59,2,0,670,0,0
10032,Tech,2,31.96,2,1,805,0,1
10033,Consulting,4,20.87,4,1,726,0,0
10034,Retail,18,2.91,8,0,734,0,0
10035,Healthcare,9,31.52,3,0,692,0,0
10036,Tech,19,46.68,5,2,660,1,1
10037,Consulting,10,47.9,6,0,751,0,0
10038,Retail,22,30.05,7,1,677,0,1
10039,Manufacturing,15,1.48,4,1,679,0,0
10040,Retail,1,5.75,6,1,686,0,0
10041,Manufacturing,11,41.78,8,1,705,0,1
10042,Manufacturing,14,41.57,3,0,660,0,0
10043,Tech,10,47.33,1,0,652,1,1
10044,Tech,19,28.41,4,0,670,0,0
10045,Retail,24,43.26,5,2,665,1,0
10046,Consulting,21,41.33,4,0,558,0,0
10047,Retail,16,29.68,6,0,779,0,0
10048,Healthcare,8,39.29,5,0,711,1,1
10049,Manufacturing,2,6.72,5,1,667,0,0
10050,Manufacturing,23,32.14,10,0,757,1,0
10051,Tech,7,47.7,9,0,616,0,1
10052,Consulting,19,8.52,5,0,728,0,0
10053,Tech,7,37.33,8,0,690,0,1
10054,Healthcare,15,16.38,7,0,684,0,0
10055,Retail,8,40.95,2,1,674,0,0
10056,Retail,14,35.01,8,0,751,1,0
10057,Consulting,1,46.35,5,0,685,0,0
10058,Tech,13,35.74,5,0,701,1,0
10059,Tech,3,20.81,8,0,788,0,0
10060,Healthcare,21,1.04,4,0,708,1,0
10061,Retail,6,39.75,3,0,682,0,1
10062,Tech,19,20.72,5,0,703,0,1
10063,Consulting,15,33.7,1,1,733,0,0
10064,Retail,4,5.7,6,0,647,0,0
10065,Healthcare,21,44.6,6,0,743,0,0
10066,Consulting,3,22.07,7,0,678,0,0
10067,Manufacturing,4,46.02,3,1,723,1,1
10068,Healthcare,5,35.5,2,1,721,0,0
10069,Consulting,18,6.51,7,1,691,0,0
10070,Tech,10,29.17,3,0,727,1,0
10071,Manufacturing,8,45.54,9,0,735,0,1
10072,Healthcare,12,40.1,5,0,657,0,0
10073,Tech,22,21.19,4,1,656,0,0
10074,Manufacturing,3,47.78,7,0,749,0,0
10075,Retail,18,13.79,6,2,721,0,0
10076,Tech,23,19.07,8,2,653,0,0
10077,Consulting,8,37.61,4,2,710,1,1
10078,Healthcare,1,12.03,2,0,644,0,0
10079,Manufacturing,14,26.01,3,0,702,0,1
10080,Tech,22,36.58,3,0,632,0,0
10081,Retail,23,32.38,6,0,604,0,0
10082,Healthcare,13,8.19,6,0,699,1,0
10083,Healthcare,12,31.67,8,1,799,0,0
10084,Tech,3,28.85,5,1,686,1,0
10085,Retail,18,28.11,5,1,681,1,0
10086,Manufacturing,21,41.39,7,0,728,0,0
10087,Tech,13,9.6,5,0,762,0,0
10088,Manufacturing,15,37.7,6,2,715,0,0
10089,Healthcare,10,38.17,9,0,743,0,0
10090,Manufacturing,1,36.27,7,0,716,1,0
10091,Retail,6,25.55,4,0,746,0,1
10092,Consulting,9,20.08,6,1,691,1,0
10093,Retail,10,20.04,3,0,759,0,0
10094,Manufacturing,15,36.82,7,0,727,1,1
10095,Tech,9,25.15,2,1,614,0,0
10096,Healthcare,23,17.25,3,2,733,0,1
10097,Consulting,14,31.46,6,0,783,0,1
10098,Tech,11,41.93,3,0,723,0,0
10099,Tech,7,3.54,3,0,679,1,0
10100,Retail,24,48.62,7,0,801,0,1
10101,Manufacturing,2,5.28,2,0,702,0,0
10102,Retail,14,25.83,2,2,682,0,0
10103,Manufacturing,6,28.23,4,0,716,1,0
10104,Retail,5,7.34,5,2,749,1,0
10105,Tech,5,45.82,5,0,678,0,0
10106,Healthcare,19,23.84,3,0,700,0,0
10107,Manufacturing,19,7.58,5,0,747,0,0
10108,Consulting,6,35.72,3,0,679,0,0
10109,Consulting,10,33.34,6,0,719,0,1
10110,Tech,23,48.16,5,0,678,0,1
10111,Retail,14,22.36,6,1,717,0,0
10112,Retail,17,13.76,1,1,614,0,0
10113,Tech,3,3.47,5,0,648,0,0
10114,Consulting,1,36.79,4,1,652,1,0
10115,Consulting,10,31.06,3,0,719,1,1
10116,Retail,3,48.64,1,0,737,0,0
10117,Manufacturing,5,35.75,6,0,694,0,0
10118,Healthcare,19,46.69,6,1,625,1,0
10119,Manufacturing,10,49.58,13,2,788,0,1
10120,Consulting,16,21.71,6,0,704,0,0
10121,Manufacturing,1,7.94,10,0,757,0,0
10122,Healthcare,6,10.19,5,0,759,0,0
10123,Manufacturing,9,16.26,3,0,633,1,0
10124,Manufacturing,5,25.69,5,0,670,0,0
10125,Manufacturing,14,6.56,3,2,782,0,0
10126,Manufacturing,10,15.44,2,0,700,0,0
10127,Tech,2,15.74,5,0,714,0,0
10128,Consulting,5,0.7,9,0,724,0,0
10129,Healthcare,1,18.03,3,1,724,1,0
10130,Consulting,10,6.25,1,0,694,0,0
10131,Tech,22,21.77,4,0,662,0,0
10132,Tech,9,10.23,7,1,674,0,0
10133,Tech,3,41.19,2,0,730,0,1
10134,Tech,15,4.49,6,0,641,0,0
10135,Manufacturing,4,43.35,6,1,643,0,1
10136,Consulting,13,29.24,2,2,683,0,0
10137,Retail,6,23.2,8,1,669,0,1
10138,Healthcare,20,27.71,2,2,720,0,0
10139,Tech,17,19.12,4,0,806,0,0
10140,Consulting,23,6.82,4,0,732,0,0
10141,Tech,5,38.41,7,0,689,0,0
10142,Tech,15,46.43,5,0,567,0,0
10143,Tech,8,47.53,9,0,699,1,1
10144,Tech,5,33.7,8,0,664,0,0
10145,Tech,24,20.81,8,2,747,0,1
10146,Healthcare,13,24.18,4,0,659,0,0
10147,Consulting,1,33.02,5,2,653,0,1
10148,Tech,1,41.24,7,2,733,0,1
10149,Tech,7,19.04,4,0,681,0,0
10150,Tech,22,45.88,8,0,690,0,0
10151,Tech,5,16.55,5,1,664,0,1
10152,Manufacturing,14,26.78,5,1,739,0,0
10153,Manufacturing,15,48.09,6,0,657,0,0
10154,Retail,21,46.94,6,1,716,0,0
10155,Tech,17,34.94,1,0,612,0,0
10156,Retail,24,16.57,13,0,664,0,0
10157,Healthcare,18,11.34,1,0,733,0,0
10158,Retail,7,4.47,5,0,731,0,0
10159,Consulting,22,35.58,3,1,677,0,0
10160,Manufacturing,18,25.42,6,0,730,0,0
10161,Manufacturing,19,28.83,2,0,716,0,1
10162,Tech,20,23.88,3,0,716,0,0
10163,Tech,7,24.41,4,2,663,0,1
10164,Healthcare,8,28.78,4,0,660,0,1
10165,Healthcare,13,45.76,4,0,681,0,0
10166,Consulting,18,1.95,5,0,680,0,0
10167,Tech,24,40.18,12,0,693,0,1
10168,Tech,11,19.83,7,0,724,0,0
10169,Healthcare,9,37.37,3,2,695,0,1
10170,Healthcare,23,47.45,4,1,687,0,0
10171,Healthcare,1,15.66,3,0,707,0,0
10172,Manufacturing,22,4.93,6,0,804,0,0
10173,Retail,8,12.0,3,0,683,0,0
10174,Retail,21,11.49,4,0,672,0,0
10175,Tech,12,37.22,5,2,714,0,0
10176,Manufacturing,2,3.56,7,0,709,0,0
10177,Healthcare,15,3.02,4,0,726,0,0
10178,Tech,21,34.83,4,0,750,0,1
10179,Manufacturing,24,28.06,7,0,605,0,0
10180,Consulting,18,21.18,6,0,814,1,1
10181,Manufacturing,17,28.98,3,0,728,0,0
10182,Tech,15,36.89,5,0,729,0,1
10183,Retail,20,5.62,8,1,700,0,0
10184,Healthcare,20,27.89,8,0,681,0,0
10185,Consulting,9,41.31,6,0,721,0,0
10186,Manufacturing,3,18.44,6,0,671,0,0
10187,Tech,20,38.27,6,1,702,1,0
10188,Tech,19,42.35,4,1,632,0,0
10189,Healthcare,18,41.14,8,2,649,0,0
10190,Tech,20,32.69,2,1,779,0,1
10191,Tech,8,36.01,7,1,730,0,0
10192,Healthcare,1,39.49,5,0,712,0,0
10193,Consulting,24,36.82,8,0,652,0,1
10194,Retail,24,22.86,5,0,758,0,0
10195,Retail,15,8.38,4,0,632,0,0
10196,Manufacturing,19,15.83,7,0,639,0,0
10197,Consulting,10,10.76,7,1,655,0,0
10198,Manufacturing,12,18.39,7,0,697,0,0
10199,Retail,6,24.72,7,2,712,0,0
10200,Healthcare,13,47.97,4,0,710,0,0
10201,Tech,4,47.99,4,0,663,0,0
10202,Retail,13,38.59,8,0,728,0,0
10203,Consulting,17,49.02,2,1,850,0,1
10204,Retail,1,49.9,11,0,572,0,0
10205,Consulting,5,44.32,2,0,674,0,0
10206,Consulting,24,4.44,4,0,642,0,0
10207,Consulting,17,21.59,5,1,648,0,0
10208,Manufacturing,18,26.94,4,2,657,1,1
10209,Healthcare,7,6.64,4,0,615,0,0
10210,Retail,16,40.53,5,0,656,1,1
10211,Healthcare,8,7.86,5,0,709,1,0
10212,Tech,12,19.47,3,0,731,0,0
10213,Retail,14,3.91,5,0,613,0,0
10214,Healthcare,19,26.47,4,0,785,0,0
10215,Healthcare,11,30.05,6,1,595,0,0
10216,Tech,12,36.89,3,0,604,0,1
10217,Consulting,13,17.3,1,1,719,0,0
10218,Retail,8,29.73,2,0,788,0,1
10219,Retail,1,36.84,7,0,745,0,1
10220,Tech,9,38.22,7,0,664,0,0
10221,Consulting,2,15.43,3,0,757,0,0
10222,Retail,14,3.85,4,0,688,0,0
10223,Retail,13,2.36,6,0,626,0,0
10224,Retail,16,38.52,4,1,602,0,0
10225,Consulting,2,19.58,7,0,777,1,0
10226,Tech,4,7.13,7,0,637,0,0
10227,Retail,12,9.63,5,0,644,0,0
10228,Healthcare,16,38.42,4,0,689,0,0
10229,Consulting,10,30.15,8,0,629,0,0
10230,Manufacturing,3,25.32,4,0,763,0,0
10231,Tech,4,31.34,7,0,677,0,0
10232,Healthcare,6,7.31,5,0,706,0,1
10233,Retail,23,16.29,8,1,684,0,0
10234,Manufacturing,5,19.02,6,0,750,0,0
10235,Tech,18,16.07,4,0,653,0,0
10236,Consulting,3,43.29,5,0,729,0,0
10237,Manufacturing,10,29.28,6,0,745,0,0
10238,Manufacturing,11,36.6,5,0,690,0,1
10239,Healthcare,19,12.22,8,0,737,0,0
10240,Tech,14,13.57,3,0,696,0,0
10241,Healthcare,21,11.65,8,0,757,0,0
10242,Healthcare,11,34.55,5,0,613,0,0
10243,Retail,21,17.78,8,2,647,0,0
10244,Consulting,4,20.55,3,1,691,0,0
10245,Manufacturing,24,35.6,10,2,588,0,0
10246,Tech,22,48.6,7,1,683,1,1
10247,Consulting,6,8.51,4,0,683,0,0
10248,Consulting,17,3.6,3,1,633,0,0
10249,Tech,22,10.14,6,1,651,0,0
10250,Consulting,19,36.88,3,1,656,0,0
10251,Retail,13,10.13,1,0,719,0,0
10252,Consulting,22,29.43,5,0,726,0,1
10253,Retail,10,29.72,7,0,645,0,1
10254,Manufacturing,11,15.07,4,1,771,0,0
10255,Manufacturing,6,3.9,7,0,731,1,0
10256,Healthcare,2,20.26,4,0,635,0,0
10257,Retail,1,9.75,6,0,747,0,0
10258,Manufacturing,11,9.63,5,2,657,0,1
10259,Consulting,16,26.37,5,1,744,0,0
10260,Tech,3,33.82,4,2,698,0,0
10261,Tech,5,4.23,8,0,693,0,0
10262,Retail,15,29.13,3,0,746,0,0
10263,Healthcare,15,12.69,4,2,706,0,1
10264,Consulting,4,33.83,2,0,718,0,0
10265,Retail,23,40.61,3,0,659,1,1
10266,Tech,4,40.45,12,0,710,0,0
10267,Retail,8,18.81,2,0,661,0,0
10268,Consulting,7,28.58,4,2,673,0,0
10269,Manufacturing,17,39.79,10,0,685,0,1
10270,Consulting,15,3.51,6,0,694,0,0
10271,Manufacturing,5,30.48,5,2,683,0,0
10272,Manufacturing,13,41.91,6,2,675,1,0
10273,Manufacturing,4,18.93,6,0,720,0,0
10274,Retail,22,23.04,4,1,697,0,1
10275,Tech,17,35.09,6,0,720,0,1
10276,Retail,22,3.86,5,0,798,0,0
10277,Tech,17,19.59,7,0,760,1,0
10278,Consulting,14,15.14,6,0,672,0,0
10279,Healthcare,14,1.34,6,0,671,0,0
10280,Consulting,17,10.2,6,0,698,0,0
10281,Retail,8,20.1,8,2,768,0,1
10282,Retail,2,10.27,3,1,740,1,0
10283,Tech,13,30.32,7,0,758,0,0
10284,Retail,22,22.71,7,2,653,0,1
10285,Manufacturing,16,2.45,4,0,712,0,0
10286,Retail,16,14.11,10,0,810,0,0
10287,Tech,6,1.46,4,0,672,0,0
10288,Tech,22,18.23,8,2,670,0,1
10289,Manufacturing,24,13.33,4,0,660,0,0
10290,Tech,4,34.57,2,0,768,0,1
10291,Healthcare,3,15.72,6,0,624,0,0
10292,Consulting,6,19.07,7,0,678,0,1
10293,Retail,4,36.4,2,1,725,1,1
10294,Healthcare,18,24.31,1,0,681,0,0
10295,Retail,6,28.04,6,2,697,0,0
10296,Healthcare,5,42.15,6,0,721,1,0
10297,Retail,9,10.74,6,1,721,0,0
10298,Manufacturing,11,49.46,5,0,722,0,0
10299,Tech,6,45.06,9,0,728,0,0
10300,Tech,16,14.68,8,0,722,1,1
10301,Manufacturing,19,44.7,4,0,769,0,1
10302,Healthcare,11,37.82,8,0,651,0,0
10303,Consulting,21,46.57,3,0,707,0,0
10304,Healthcare,15,34.71,4,0,630,0,1
10305,Tech,24,33.89,10,0,645,0,1
10306,Consulting,9,0.67,4,0,720,0,0
10307,Retail,24,23.99,2,0,693,0,0
10308,Consulting,19,10.41,4,0,702,0,0
10309,Healthcare,19,16.54,2,1,760,0,0
10310,Manufacturing,24,48.95,5,2,734,1,0
10311,Retail,9,4.73,8,1,668,0,0
10312,Healthcare,23,36.26,3,0,684,0,0
10313,Retail,4,9.06,4,0,734,1,0
10314,Consulting,10,0.87,8,0,604,0,0
10315,Tech,9,25.32,8,1,656,1,0
10316,Healthcare,19,8.48,5,1,705,0,0
10317,Manufacturing,15,48.29,3,0,716,0,0
10318,Consulting,19,10.58,3,0,723,0,0
10319,Healthcare,2,10.01,5,1,742,0,0
10320,Manufacturing,10,2.09,7,0,769,0,0
10321,Healthcare,19,16.83,8,2,708,0,0
10322,Consulting,17,1.69,3,0,656,0,1
10323,Healthcare,20,25.19,2,0,696,0,0
10324,Retail,24,25.53,4,2,664,0,0
10325,Consulting,21,3.14,6,0,679,0,0
10326,Healthcare,2,12.38,8,0,708,0,0
10327,Tech,19,41.69,3,0,798,0,0
10328,Healthcare,17,23.4,4,0,705,1,0
10329,Retail,18,22.01,4,0,631,0,0
10330,Manufacturing,17,35.09,1,0,646,0,0
10331,Manufacturing,2,35.89,3,1,788,0,0
10332,Manufacturing,19,38.22,5,0,783,0,0
10333,Tech,1,41.61,6,0,631,0,0
10334,Retail,11,12.0,4,0,790,0,0
10335,Consulting,10,3.79,5,2,745,0,1
10336,Manufacturing,5,19.32,3,1,591,0,0
10337,Retail,16,42.83,1,0,715,0,0
10338,Healthcare,24,4.36,6,0,641,1,1
10339,Tech,5,29.01,7,2,640,0,0
10340,Retail,24,35.2,6,0,699,0,0
10341,Retail,23,24.33,7,1,667,0,0
10342,Consulting,12,13.13,6,2,674,0,0
10343,Retail,4,16.65,4,0,790,0,0
10344,Consulting,23,4.05,7,0,681,0,0
10345,Tech,6,14.98,5,0,669,1,0
10346,Tech,19,2.7,7,0,677,1,0
10347,Healthcare,9,36.45,8,0,794,1,0
10348,Consulting,12,44.95,5,0,737,0,1
10349,Consulting,15,31.86,7,1,706,0,0
10350,Manufacturing,16,33.01,5,0,726,0,0
10351,Manufacturing,13,23.87,3,0,648,0,0
10352,Healthcare,21,8.22,8,1,828,0,0
10353,Tech,24,0.88,2,0,688,0,1
10354,Manufacturing,7,17.53,4,0,791,0,0
10355,Retail,23,37.7,2,0,729,0,0
10356,Tech,20,48.04,2,0,702,0,0
10357,Retail,4,21.84,4,0,711,0,0
10358,Consulting,11,18.59,7,0,699,0,0
10359,Tech,8,22.57,3,1,740,0,0
10360,Healthcare,6,21.67,7,0,706,1,0
10361,Consulting,10,31.48,7,0,672,0,1
10362,Consulting,7,36.84,5,1,715,0,0
10363,Retail,7,39.36,5,0,725,0,0
10364,Consulting,4,32.66,5,2,706,0,0
10365,Manufacturing,3,22.17,8,0,640,0,0
10366,Tech,24,47.53,6,1,631,0,1
10367,Manufacturing,7,35.7,8,0,701,0,0
10368,Retail,4,21.62,8,1,648,0,0
10369,Retail,13,22.61,6,0,750,0,0
10370,Tech,20,40.99,6,0,662,0,1
10371,Consulting,17,22.31,3,2,733,0,0
10372,Healthcare,7,26.06,5,1,658,0,0
10373,Retail,17,14.93,8,0,732,0,0
10374,Tech,4,42.03,6,0,693,0,0
10375,Healthcare,11,26.35,7,0,748,0,0
10376,Consulting,3,27.85,5,0,709,0,0
10377,Retail,11,44.09,5,0,687,0,1
10378,Tech,3,46.07,3,1,716,0,0
10379,Tech,12,41.3,7,0,639,0,0
10380,Tech,1,3.74,3,0,772,0,0
10381,Retail,4,22.45,8,0,676,0,0
10382,Healthcare,14,17.49,6,0,694,0,0
10383,Tech,1,11.07,3,0,673,0,0
10384,Consulting,14,45.49,3,0,736,0,0
10385,Tech,13,44.56,6,0,723,1,0
10386,Healthcare,13,23.53,5,0,771,1,0
10387,Retail,24,7.16,6,2,653,0,0
10388,Tech,15,1.16,6,1,675,0,0
10389,Tech,17,22.2,5,1,675,0,0
10390,Consulting,12,2.48,3,0,748,0,0
10391,Consulting,22,30.67,4,0,719,0,0
